RA,DEC,PLATE,MJD,FIBERID,Z,SPECCLASS,ZERR,ID,DESIGNATION,N_SPEC,CENTROID_BHA,CENTROID_BHA_ERR,LBHA,LBHA_ERR,FWHM_BHA,FWHM_BHA_ERR,EW_BHA,EW_BHA_ERR,CENTROID_NHA,CENTROID_NHA_ERR,LNHA,LNHA_ERR,FWHM_NHA,FWHM_NHA_ERR,EW_NHA,EW_NHA_ERR,LNII6583,LNII6583_ERR,EW_NII6583,EW_NII6583_ERR,LSII6716,LSII6716_ERR,EW_SII6716,EW_SII6716_ERR,LSII6731,LSII6731_ERR,EW_SII6731,EW_SII6731_ERR,LOI6300,LOI6300_ERR,EW_OI6300,EW_OI6300_ERR,CENTROID_BHB,CENTROID_BHB_ERR,LBHB,LBHB_ERR,FWHM_BHB,FWHM_BHB_ERR,EW_BHB,EW_BHB_ERR,CENTROID_NHB,LNHB,LNHB_ERR,EW_NHB,EW_NHB_ERR,CENTROID_OIII5007,CENTROID_OIII5007_ERR,LOIII5007,LOIII5007_ERR,FWHM_OIII5007,FWHM_OIII5007_ERR,EW_OIII5007,EW_OIII5007_ERR,LFEII4570,LFEII4570_ERR,EW_FEII4570,EW_FEII4570_ERR,L5100,L5100_ERR,MULTI_PEAK,MBH_BHB,MBH_BHA,MBH,LAMBDA_EDD
150.44875,-0.38537523,268,51633,21,0.0903031,2,0.000144141,3816,b'J100147.70-002307.4',1,6568.743469563608,2.542123756997171,41.048073682172515,0.018762041371081225,2275.935554878784,263.13909548944144,14.823298593964935,0.6403842483081239,6565.332519531149,0.12523945476891898,40.84158144355739,0.008909740933403566,327.9105704762003,11.164948703360551,9.214093571630874,0.18903115563345904,40.61102115474048,0.01099182920708787,5.418665339329624,0.137144373804538,40.22376101739814,0.02559577608951993,2.3189717782369867,0.13667197187910204,40.16349479701647,0.0334258588105381,2.0111785920521377,0.15479214080649942,39.79056278138542,0.05966287643613306,0.7643598384703348,0.1050068769670616,4865.742842199126,3.738015045913926,39.83418467551305,0.20248294168379566,2275.935554878784,559.1260199601254,0.5438628055352044,0.2535674452593042,4863.215820312339,40.208689699914125,0.026498390378211178,1.2882328903125269,0.07860127153813763,5009.271972656114,0.03717385838204155,40.975753594643486,0.006638714858645917,311.85878681597,4.841140837602325,7.921991378661967,0.12109719279747617,-999.0,-999.0,-999.0,-999.0,43.77108489450033,0.05819132544942769,0,7.5000889043378995,6.931944595925579,7.302967244954107,-1.7949670495987415
149.65,-0.99515956,268,51633,85,0.167,2,0.000934842,3735,b'J095836.00-005942.6',1,6563.892578124875,0.2648195976063478,41.464018470517644,0.012375723526450671,1081.8829486643217,264.03570582003204,61.50360939009319,1.75261650326494,6563.8110351564355,0.28329533030075504,41.037289059390865,0.018452190672503994,282.480013417252,7.592054722897046,23.02349189844744,0.9782161322768264,40.764260187456614,0.017751102130904712,12.278415348184028,0.5018608731172648,40.265107654944494,0.06065769152490136,4.06118810139963,0.5672241043004358,-999.0,-999.0,-999.0,-999.0,40.116635558148964,0.09805539196640645,2.578586107071239,0.5821954583699118,4862.149414062464,0.6729939956302539,40.881103765222754,0.03902609993717642,1081.8829486643217,259.36679646931464,9.647603025925001,0.8669424566999424,4862.2329101561345,40.36464911454706,0.06846914873092719,2.937411388938555,0.46310065738042316,5007.996582031281,0.05571987923279935,41.08709563278574,0.012355131190981083,241.1140001910059,7.592054722897046,16.299990931972527,0.46371422517364463,-999.0,-999.0,-999.0,-999.0,43.56907393829272,0.0009371121285190915,0,6.738769075304557,6.450302205098715,6.6180585419130855,-0.8139830806474612
149.10248,-0.9370189,268,51633,206,0.0910564,2,0.000166675,3699,b'J095624.60-005613.3',1,6572.362879416081,2.8445416527463236,41.01382193011328,0.018760965375886125,6670.76664594489,339.00381463731173,11.919765133533721,0.5149185941399597,6564.58266029756,0.32715582535884147,40.225351731683965,0.02554115889305639,419.20991529953005,12.150241012102924,1.939981103777812,0.11409163223085601,40.4198005256434,0.01864165583203023,3.0356122288819964,0.1303006175629053,40.10661211131695,0.038594897254330456,1.540711016870473,0.1369199626020897,40.10661211131695,0.038594897254330456,1.5351208117077202,0.13642317204666363,39.63624507352306,0.09153094787908557,0.46618117209183646,0.09825131779363126,4868.419869870037,2.8445416527463236,40.42051269508752,0.05235665170649022,6670.76664594489,339.00381463731173,1.82554255790392,0.22007946494731057,4862.592132730839,39.373432410092775,0.14637400038348208,0.16379916249608353,0.055206639747969265,5007.673793999417,0.1865092866445588,40.255181620778146,0.021806982078853905,419.20991529953005,12.150241012102924,1.3117074141547989,0.06586402006546276,-999.0,-999.0,-999.0,-999.0,43.831510289246026,0.09555840458590267,0,8.468288598330464,7.880238419440817,8.267006952382204,-2.7828177441076014
151.46081,0.22038842,269,51910,498,0.122515,2,0.00105977,3899,b'J100550.59+001313.4',1,6564.778565376753,2.666555182144293,41.05700069469188,0.034734124567334615,2481.002463544791,295.9299686153145,6.011506377604298,0.48078993161871575,6565.375976562479,0.21491547394752442,40.772881657822104,0.02518984764872169,324.57012161732666,12.225425490925772,3.125102564846824,0.18126147549310773,40.825629954501494,0.02530298178821967,3.5286824054297248,0.20558904522481436,40.29202339655811,0.03830794368967757,1.0781254748914142,0.09509853861159925,40.24789388770829,0.04260091266268268,0.9704232989247957,0.09519098330756229,40.188830096744,0.04779620832077446,0.7597603495929662,0.08361530242831512,4862.68017578125,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4863.24853515621,39.983471356850714,0.06987965965138847,0.30471055888793674,0.04902910658604344,5008.331755224196,0.23539341083051113,41.36209728612448,0.0073295529065989535,438.6213816121117,20.184728930648156,7.6610712366818285,0.1292952825100925,-999.0,-999.0,-999.0,-999.0,44.17197341852671,0.04711945374522751,0,-999.0,7.013602552767181,7.013602552767181,0.04922640162436043
152.77141,-0.38680371,270,51909,146,0.153109,2,9.93501e-05,4021,b'J101105.14-002312.5',1,6564.468428788335,3.1534202152770376,41.47826976656606,0.04544379332928906,2417.453881363551,376.3108668551859,97.81675473828334,10.235369394326012,6565.4199218750155,0.3064153166716301,41.08334726599571,0.04325326197590663,426.6737988914446,22.18419962759799,39.39950355150739,3.923966671257089,41.1255188291587,0.04444177209216984,43.41725004865469,4.442929023344005,40.923475744109474,0.032684701416688,28.463119635520435,2.1421146672562794,40.76575579170881,0.03600400848645611,19.72349742934958,1.6351231900948369,40.506636242222605,0.054840604802335643,9.741898895480338,1.2301598501299513,4862.68017578125,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4863.280761718823,40.46077862727636,0.04672963089508965,5.640993479587247,0.6069649922515306,5007.471191406137,0.33423867737978363,40.73217912687468,0.035750966977622145,509.2584489016378,46.17279082775349,11.079806790856944,0.9120857590986811,-999.0,-999.0,-999.0,-999.0,43.38181260624679,0.01850616046226383,0,-999.0,7.184353553639133,7.184353553639133,-0.9116854115275137
152.27086,0.45127272,270,51909,429,0.12825,2,0.000964144,3973,b'J100905.01+002704.6',1,6566.584472656154,0.6026675467438556,41.14877552142396,0.01779956794790784,1788.3814706860996,72.42176772830862,29.084096313514742,1.192012280368284,6564.581054687638,0.12523945476891898,40.63740797664502,0.02290718236787657,264.2369615405695,36.66385965749032,8.959587793124712,0.4725800647265246,40.25543256103488,0.041051204856326344,3.718027637943346,0.3514424490897069,39.88931718043066,0.09030709820019515,1.670553959561756,0.3473746244914808,39.754199501992396,0.13003260741139597,1.219450625419322,0.36511711118184603,39.607971925896194,0.15249188290031346,0.7811166058923845,0.27426999101930366,4864.143554687402,0.6729939956302539,40.7012441524596,0.0418406339708823,1788.3814706860996,428.7402565033438,6.230999550789375,0.6003045996697477,4862.659667968523,39.9776158661361,0.0841604378978611,1.177414645651783,0.22816714849153086,5007.7817382813055,0.10252818892083586,40.50499144445661,0.024429505842838147,224.9210002310175,14.196496701199067,4.16947208531517,0.2345370441684029,-999.0,-999.0,-999.0,-999.0,43.57907603329612,0.026568816481386568,0,7.186967978375972,6.761231727870506,7.024304083018615,-1.466013122354522
153.72972,0.5604078,270,51909,586,0.187198,2,0.00015577,4110,b'J101455.13+003337.5',1,6555.766581769776,2.9497298085379953,41.584631898687825,0.0464178048898325,2558.117334133763,198.54649607314155,73.68942557729865,7.875995594971746,6563.129092793631,0.30557348824113206,41.4700681880632,0.028255820296545102,543.3575820647636,18.15556117578791,56.60326207271939,3.6826892585095803,41.24979802751138,0.039650088708105845,34.08562800177405,3.111939591741893,40.832319832131404,0.03232912348195246,13.606812667791935,1.0128987389242705,40.832319832131404,0.03232912348195246,13.557442047480173,1.0092235623583388,40.312531044725695,0.0850137033108354,3.6742460384369506,0.7192383968856431,4850.120817447144,2.983883027232878,40.9880060230571,0.060012662097433056,3252.980320484808,200.84318952620154,11.19986486040167,1.5476450720543302,4861.580023821928,40.701405747813844,0.0645447272881133,5.789119403250674,0.8603773565634785,5003.54365037299,0.5020846179577347,41.158019729385245,0.028216174212905953,686.4064102771276,18.15556117578791,17.41817220834348,1.1316611396307923,-999.0,-999.0,-999.0,-999.0,43.61118279607878,0.013142844948546199,0,7.726238301829804,7.2841671489280335,7.559178296705715,-1.6204034641506098
153.66484,-0.83091002,271,51883,252,0.0491444,2,0.000236508,4104,b'J101439.56-004951.3',1,6568.087890624715,1.1319466927812973,40.47260413098231,0.04134757159452796,2222.2865929796108,126.98302311952284,110.70999911248782,10.540289754640124,6563.89257812491,0.16694825568095317,40.18197775255442,0.03068996564808029,407.5731224465901,9.789960674524991,56.697050799112155,4.006568441556258,40.608984696160796,0.012782945735084447,151.55400320142888,4.460813357037217,40.127896094503576,0.01747083185949379,52.25671319931023,2.1021871116393522,40.09049414927874,0.020101920527260893,47.77069212328081,2.2111325608405323,40.0466964424871,0.02102433648336034,38.73852593454511,1.8753446091649555,4865.257324218572,0.6729939956302539,39.95060183848085,0.057323154746308974,2222.2865929796108,532.7631377954792,19.981038848407714,2.6373261589356374,4862.1494140623,39.55460539096662,0.05971569538775001,8.02826347063597,1.103890015967077,5007.213378906375,0.05124928656667738,40.69900090910238,0.005716028691309222,494.09034918236154,6.869498667382686,117.70454142547757,1.5491851111715254,-999.0,-999.0,-999.0,-999.0,42.3223733514675,0.037098747265121676,0,6.707097145183657,6.645387264008855,6.677337331444899,-1.7525732976912123
154.11385,-0.1207135,271,51883,277,0.0943451,2,0.000958154,4134,b'J101627.32-000714.6',1,6567.12377097098,1.4430169283323266,41.04661485690033,0.07090383023023605,1257.5001253115354,31.301008841949468,63.822731284224886,10.419833443005063,6566.65919256638,0.12842707383777013,40.59620926088338,0.013185191292767247,346.7607761419778,21.56158298183317,22.624020717080853,0.686865842276902,40.22506204960483,0.015424789469812862,9.625484046261638,0.34186726566211506,40.01718994823953,0.01952681577771737,6.000810916472878,0.2698093938393382,40.058381124994064,0.023156999335043484,6.59441330263139,0.3516204624922174,39.814939591686674,0.027442128810710682,3.7068561907255946,0.2342282269751471,4864.542332000973,1.0842956547985523,40.7094672096551,0.013185191292767247,1257.5001253115354,30.584212730025516,26.828350879093122,0.8145094125358561,4863.2030819280935,39.91964375373375,0.060114898581270955,4.3528181298843664,0.6025156546031019,5005.581950566471,0.13327021619625157,40.94897900628422,0.014129447018181114,448.2392289660204,11.138478967257534,47.066790855099356,1.53128295350104,40.17720306900691,0.00593472962975991,7.697791127335081,0.10520578966024167,42.98099765220762,1.974447174166579e-05,0,6.558575861785928,6.395264122798394,6.484551622444778,-1.057131160679412
158.03507,-0.9373411,273,51957,135,0.0861167,2,0.00107671,4539,b'J103208.42-005614.4',1,6566.544388266819,0.885070222106151,41.25117381406672,0.01579547921504371,2715.6576997877187,202.3955333733972,106.40847107350832,3.870122431951805,6564.837890624912,0.08468237707965758,41.26171475000127,0.008511258905009436,350.7722735883533,4.89785275005579,109.02275163453778,2.136616782505231,41.05296523104349,0.009570472611964208,67.4167201448021,1.485650657744001,40.543162883963554,0.017681010485493906,21.758480452290787,0.8858319467514457,40.45303403710124,0.019469611576555617,17.616559821848725,0.7897580929567116,40.02721322805079,0.043987748621758735,5.927608790996458,0.6003810315633434,4864.113704641948,4.1504751329766805,39.90147627935505,0.17860884726227086,2716.459962032878,648.7857406262469,2.85569742913695,1.1744400499764698,4862.849609374976,40.52652428577182,0.017036091666425078,12.043707431278076,0.47243912875185573,5008.678019379652,0.13059699448695028,41.25580507069883,0.006934822339669203,429.4191839096715,20.240258817092446,67.89175883328743,1.0840968789456658,-999.0,-999.0,-999.0,-999.0,43.11815367520794,0.01148270666873025,0,7.306425833650417,7.184222111370215,7.2496081310442175,-1.6487339595862422
