RA,DEC,PLATE,MJD,FIBERID,Z,SPECCLASS,ZERR,ID,DESIGNATION,N_SPEC,CENTROID_BHA,CENTROID_BHA_ERR,LBHA,LBHA_ERR,FWHM_BHA,FWHM_BHA_ERR,EW_BHA,EW_BHA_ERR,CENTROID_NHA,CENTROID_NHA_ERR,LNHA,LNHA_ERR,FWHM_NHA,FWHM_NHA_ERR,EW_NHA,EW_NHA_ERR,LNII6583,LNII6583_ERR,EW_NII6583,EW_NII6583_ERR,LSII6716,LSII6716_ERR,EW_SII6716,EW_SII6716_ERR,LSII6731,LSII6731_ERR,EW_SII6731,EW_SII6731_ERR,LOI6300,LOI6300_ERR,EW_OI6300,EW_OI6300_ERR,CENTROID_BHB,CENTROID_BHB_ERR,LBHB,LBHB_ERR,FWHM_BHB,FWHM_BHB_ERR,EW_BHB,EW_BHB_ERR,CENTROID_NHB,LNHB,LNHB_ERR,EW_NHB,EW_NHB_ERR,CENTROID_OIII5007,CENTROID_OIII5007_ERR,LOIII5007,LOIII5007_ERR,FWHM_OIII5007,FWHM_OIII5007_ERR,EW_OIII5007,EW_OIII5007_ERR,LFEII4570,LFEII4570_ERR,EW_FEII4570,EW_FEII4570_ERR,L5100,L5100_ERR,MULTI_PEAK,MBH_BHB,MBH_BHA,MBH,LAMBDA_EDD
162.61875,0.46880472,275,51910,636,0.216325,2,9.98132e-05,4955,b'J105028.50+002807.7',1,6568.807034284835,1.2250577807441532,41.98167901378385,0.014751467146436216,2286.6309329650167,474.5138522155134,33.49889932468881,1.137840659468143,6564.8645408463835,0.054124187342227244,42.0967699945265,0.005718885965738986,366.94428051798695,2.8039478314097197,43.66379892520735,0.5749745869612111,41.84584127684921,0.007073904140318183,24.501507203778417,0.39908707773617447,41.45291611581667,0.007656768974461253,10.349775366306043,0.18247028990687644,41.45291611581667,0.007656768974461253,10.31222389092771,0.1818082437893324,41.01127604184894,0.015330798970084969,3.345734353447585,0.11810599404237651,4862.68017578125,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4862.8655416695565,41.4098557893985,0.00874836938995237,5.390645781421041,0.1085884420968903,5007.544884626333,0.1280090886302787,41.25040397343241,0.015659521932723,370.779866612153,2.8039478314097197,3.926133547272833,0.14156609814303733,-999.0,-999.0,-999.0,-999.0,44.350604546734665,0.016731598829272002,0,-999.0,7.366248239600179,7.366248239600179,-0.12478815700068413
165.6387,-0.29101036,277,51908,180,0.0172687,2,0.000171498,5242,b'J110233.29-001727.6',1,6574.393030198181,1.159364274296422,39.70045776045968,0.020342842131549636,2578.6318178729584,142.3290677757487,154.88673378315474,0.17366781727953315,6564.4678910580415,0.41599683264525783,39.01461806081174,0.03189467487080346,394.65557834860977,19.880880878262786,31.854119503566633,0.05612885680215535,38.48566741649848,0.07176542634747166,9.46988736396827,0.03736221733981767,38.56314154294444,0.04706631702022858,11.677955270546226,0.03057489717018641,38.56314154294444,0.04706631702022858,11.716971248690415,0.03046396191494997,38.525551166604636,0.04495593755751849,9.692693176822592,0.023936027706890507,4869.923686166676,1.1492961145950176,39.4562956523225,0.024522864340067032,2578.6318178729584,143.11632737681072,55.27539422791764,0.07163912711383352,4862.571726834964,38.295741880774315,0.0908938954385965,3.810391729206801,0.018346787666053806,5009.4949195852105,0.5331318435719368,38.571768863601406,0.10675943521484019,401.69984680624856,19.880880878262786,7.533196821364747,0.0427793998204756,-999.0,-999.0,-999.0,-999.0,43.0253218005734,0.10225206252315092,0,7.211547320508846,6.423351387154112,6.976043291010218,-2.5611498564341773
166.83051,-0.4067419,278,51900,311,0.111838,2,0.0011107,5365,b'J110719.32-002424.3',1,6565.683460973455,1.2947696797837125,41.24592757332961,0.016150893543679507,2275.726492123921,451.32114089973703,23.295962006234976,0.8663490402556427,6565.131835937432,0.28958007364834093,40.39602872649407,0.04211433895973897,248.81502089691418,15.196666570420348,3.2914086223068844,0.31917398464813707,40.35493263798816,0.03502478912484374,2.9942338376911217,0.24147764842037106,39.9510407934343,0.05183871048979804,1.2332671305201257,0.14720651835878631,39.80489732302445,0.07285655672611763,0.8776777502458566,0.1472378359628025,39.62609143884494,0.10031263527720234,0.5215650018085414,0.12047024013990998,4863.47606013013,0.08740370018222166,40.347270790132725,0.07352943298602847,2275.726492123921,190.00407509738704,1.7662712423472342,0.29904346051941244,4863.067382812501,39.79083022812866,0.07843647830846492,0.49047495498341054,0.08858304745905338,5008.488281250147,0.05150882594237057,40.75929106711994,0.010838425483718822,255.9239496556703,6.908861610655549,4.79571913390947,0.11968387203019533,-999.0,-999.0,-999.0,-999.0,43.772603000080075,0.05944521848797782,0,7.500817855354964,7.0230081682608025,7.324554576165624,-1.6698573471842348
168.5557,-0.27492585,279,51984,266,0.098371,2,0.000128811,5542,b'J111413.37-001629.7',1,6569.099618372438,0.452999602025078,41.05047009413495,0.017520004294876778,1983.8090868979507,47.59232174004865,106.02872770865537,4.277336848701095,6565.804928203943,0.16543441019421568,40.48649064989217,0.026258867347966796,411.1389999996255,11.166854384806356,28.936373791728368,1.749587994187571,40.75572856840359,0.015139622410173333,53.78758239784238,1.8750496105753907,40.506022275740996,0.012402561005108531,31.596503292274456,0.9023314396146378,40.506022275740996,0.012402561005108531,31.4818614120589,0.8990575022470074,40.255760284532165,0.02635914394162529,15.870026033182954,0.9632181015560578,4866.002638016226,0.452999602025078,39.47448677749591,0.29291663842493937,1983.8090868979507,47.59232174004865,1.689949554385611,1.1398126618674733,4863.562125315426,39.93172369879897,0.04782653061310906,4.84295754911814,0.5333290436532903,5005.21594481292,0.21617261187657277,40.70162241775594,0.012283266156200155,687.9184864986353,13.427406613333837,29.976813947557357,0.8478422008319547,-999.0,-999.0,-999.0,-999.0,42.919002617064095,0.022750867913479113,0,6.925904847942318,6.809423629163287,6.871557723259739,-1.4445433089143351
171.25266,0.24478524,280,51612,117,0.244378,2,0.00089066,5802,b'J112500.64+001441.2',1,6569.788620453637,1.9274750607737587,42.09158345359011,0.01849665934440326,2275.122324859116,178.58460308901573,137.50964511601086,5.856554028627477,6565.038085937256,0.1362232414223035,41.767552615716674,0.020097000880565756,431.66624318953274,9.00638464860458,65.20821669925029,3.0175138327346818,41.88914449240318,0.013208142389114878,86.27683402673875,2.6239263265283737,41.32460132383346,0.01886043084433238,24.54789975399735,1.0660599924830623,41.36448028941104,0.016697648901121187,26.811103206801544,1.0308268073170757,41.17704442240398,0.02475473751475802,15.619173568428957,0.8902911811330201,4866.516922430886,1.5898864091777796,40.89756341830926,0.08410273738139888,2275.122324859116,97.01342779977993,5.281370430547529,1.0227569886585886,4862.998046875127,41.24988057553878,0.01844382207858906,11.886768009923948,0.5048128549739158,5007.6473318360095,0.054231849799180054,42.57481877025848,0.0021777409440246957,498.26765409862264,5.472111037921464,264.1058887075048,1.3243415225144775,-999.0,-999.0,-999.0,-999.0,43.847206336848615,0.023756812651532698,0,7.540349624866109,7.4123412283321874,7.481044750882762,-1.1533857688968217
170.66059,1.059843,280,51612,448,0.0756381,2,0.000172597,5744,b'J112238.54+010335.4',1,6568.99094281561,2.7900072615284444,40.76355342796686,0.031070951118282928,2112.344213734343,303.2120822011721,215.63279256640067,0.3548286381917619,6565.013183593894,0.2516276207376801,40.03713047158177,0.034765331749856195,259.404968268748,13.80671398931554,40.442673254966145,0.07453968246625735,40.086449447468475,0.029544708364009395,45.529059941296886,0.07096428700078894,39.62479555656164,0.0683330612646687,16.224923580960294,0.05918347084078903,39.4167045977984,0.12414798911032839,10.08185061185005,0.06634980776457694,39.38413777463558,0.09764357225254668,8.437094475968987,0.043426624992768934,4865.92386903738,0.2694768494584423,40.04016294655384,0.08335544517046564,2112.344213734343,101.97723524667333,25.527265904168562,0.10805407417693617,4862.979492187333,39.361216297956226,0.10340532387688633,5.340794673790247,0.02807394352672834,5008.90869140627,0.07527260542754326,40.2558721193092,0.01559842080143613,259.7780968271003,10.309825858546901,43.87775603266987,0.03493599021187942,-999.0,-999.0,-999.0,-999.0,43.96206103940801,0.1465884816713596,0,7.536730554485586,6.733770372525593,7.299188794742986,-1.9601128352053436
172.64986,-1.1602762,281,51614,1,0.121323,2,6.01806e-05,5964,b'J113035.97-010937.0',1,6567.273437500198,1.0187923644787134,40.99975085489169,0.03508275659273469,1853.8983627136097,115.05125160596799,232.05376640593246,18.745543071655952,6564.975585937154,0.10188427039266781,41.18581634527268,0.011088662193354519,310.18225856844526,5.903623206862903,355.9420321954753,9.088121481407471,40.940895836061166,0.01346300752522339,203.5113425031562,6.308794810445328,40.44046673363763,0.02534921800663024,66.32960092004642,3.8715747204424438,40.370065042858485,0.02731102792143138,56.59189677704571,3.5588361327881217,39.75068951610621,0.09443415618336802,12.263041584774586,2.6665086678197243,4862.68017578125,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4862.95166015602,40.573855797332016,0.02546835546851811,54.46266999978606,3.193857431718681,5006.854980468848,0.2726738903174173,40.576442471772026,0.029965185182331936,499.4692480580394,38.36721840350947,57.367814978315884,3.9582294844487396,-999.0,-999.0,-999.0,-999.0,42.5130436220014,0.03032217652638816,0,-999.0,6.725027402529384,6.725027402529384,-1.3211282446631563
172.58921,0.97306561,281,51614,562,0.132386,2,0.000903097,5958,b'J113021.41+005823.0',1,6568.862848433126,0.6238317553370507,42.29557335417501,0.0024362299150473333,6812.000137033728,49.874809987406756,69.01197549332717,0.38713142472203516,6565.3151970542785,0.041444998282699486,41.64791262275192,0.003887347158979657,272.60888247783475,1.8963028889506859,15.533299928255834,0.13903775594750573,41.367847031838075,0.005583349408590464,8.150760593229105,0.10478729725115918,40.971249891691905,0.01238686544484341,3.4140062886065223,0.09737364593431261,40.971249891691905,0.01238686544484341,3.4016191070071082,0.09702034106805892,40.46124336910759,0.024260390033895116,0.9428842855377007,0.0526710372680418,4864.270339926467,0.6286853627425444,41.42669318857763,0.011890761444567919,6447.378672439878,50.286998499853716,5.603738087827514,0.1534274933300953,4863.199361283137,41.11252006059008,0.0062599514761591665,2.718345789327266,0.039182429623197554,5008.726790642364,0.007672870472561044,42.10127274883822,0.002020426592103919,264.02629034512654,0.9803891749402904,27.850529289246865,0.1295663498071011,-999.0,-999.0,-999.0,-999.0,44.35060494575054,0.025889917391454933,0,8.715362730749918,8.489462824900702,8.616937944860876,-2.1031437768481553
175.01814,-1.090952,283,51959,294,0.347043,2,0.000936127,6210,b'J114004.35-010527.4',1,6560.216489915361,1.2104270752333832,42.57603880368963,0.01317290026924231,3020.000300947508,737.0371369858717,125.9077706961874,3.8189997769880732,6564.260814195897,0.21712955235792392,41.833744294690106,0.023598512302191867,349.00411629642036,14.095093685841483,22.790718945396144,1.2383925914057858,41.74200567917952,0.019343202861496944,18.45097880355292,0.8217949935316212,41.1329857874638,0.0437278754546801,4.5394111307665295,0.45706039471270904,41.130315025396136,0.040782748023752736,4.5115809703522665,0.423663389991476,41.22040894290844,0.02669046000836057,5.551657607979398,0.34118853358257084,4859.4258209884165,9.10281144579585,42.203580000608326,0.022097673778717134,3020.000300947508,724.0042042996962,57.567873606013066,2.9291555885553544,4862.8419000222975,41.11621533808434,0.03774426031635197,4.707773128037027,0.40914960775876913,5007.805047471396,0.038401162862101046,42.35504541200318,0.0032849561346004223,389.4599742034409,3.1731906787102773,80.39717614681693,0.6081154876712891,41.25751839460731,0.0077397946149406266,6.732145622910182,0.11997328192428962,44.16131730644869,5.0146080501719e-05,0,7.954737000479343,7.889892506864835,7.9235238579616905,-1.180638265493767
177.20685,-1.1695925,284,51943,286,0.105495,2,0.00108411,6429,b'J114849.64-011010.5',1,6571.982367055694,1.1727922305390166,40.95342920398518,0.02759321587376622,1919.5149664160315,99.64722660909288,8.958336052537657,0.5691744065381386,6564.412109374969,0.12523945476891898,40.68428233295675,0.0200569473035736,412.5316949480478,17.381313287260383,4.820371155254255,0.2226183744345549,40.85739892719087,0.013480196897424681,7.18120084365854,0.22289945350566992,40.4598958561317,0.019000731517743147,3.001631106832476,0.13132376750055352,40.4250377662074,0.021669822124893164,2.760073232636076,0.1377182978963053,40.29857663412739,0.03428394787323122,1.8502852718032987,0.14606468038005316,4862.68017578125,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4862.534179687511,40.14407229188194,0.04351943734444391,0.834264874628363,0.08359935471694593,5009.573875356805,0.10596835201249633,41.364450038574184,0.005296600864594562,437.43338457676265,19.90366325667543,14.56994068199894,0.1776931660444528,-999.0,-999.0,-999.0,-999.0,43.89515790447092,0.09615232807936704,0,-999.0,6.7350383371805265,6.7350383371805265,0.05097510315522413
179.00472,0.21053507,284,51943,551,0.0783194,2,0.000165673,6642,b'J115601.13+001237.9',1,6563.18341995959,1.2928926072264093,40.486769670070395,0.017796518207908375,3392.817506313979,146.92509746536962,197.49550390990657,0.0726378557199522,6564.2426939492825,0.08536521485746414,40.34571679523171,0.008646359727272868,304.5075624187426,3.921654731446779,142.77480365186528,0.025504005732499897,40.34721630644176,0.008291722878114588,143.97296065623954,0.024542533205702478,40.011087616281245,0.06413277957042195,68.50150496125492,0.09138801914053162,40.011087616281245,0.06413277957042195,68.73036807628613,0.09105643851218621,39.30845547761024,0.08399977794617969,12.295211632250002,0.02121562564644623,4862.68017578125,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4862.404914061899,39.65734944000658,0.02504618301149755,18.32164302567842,0.009090395972396564,5007.959437552295,0.056136955465934724,40.181497385951495,0.008765927330978276,304.5075624187426,3.921654731446779,64.1349955544778,0.011183124229846814,-999.0,-999.0,-999.0,-999.0,44.13211346834256,0.10607922719512006,0,-999.0,7.031830042501684,7.031830042501684,-0.00886103829429441
179.66035,0.70870823,285,51930,457,0.199561,2,0.00100256,6712,b'J115838.48+004231.3',1,6563.872250267167,1.9826835580579427,41.664390338043425,0.01461563450752137,2119.433869847839,218.108292127543,16.434935773379536,0.5530970983129153,6566.159728739768,0.13788654317307494,40.96423552293735,0.02004711887862133,217.3612241736638,7.292434231183506,3.278032055123391,0.15131460782455655,40.93957169422666,0.019068149947330654,3.0970582050184925,0.13597955656766514,40.450246523949346,0.048721503288771874,1.0478219072859865,0.11755032895442895,40.450246523949346,0.048721503288771874,1.0440200752905489,0.11712381887806421,39.703772846337905,0.2728793465458111,0.16788597485900475,0.10548744609683068,4853.788851860566,1.8583810682021067,40.93562158206442,0.06397251879846816,1949.8773076264404,224.77641760890393,1.8426071187974686,0.2714200274104333,4863.824940684759,40.267005026710734,0.07675440706770945,0.3951993206358466,0.06984498126078965,5006.729029200529,0.3111300950804434,40.9178403872832,0.020073661853286354,392.5772405794312,25.35671986884599,1.8596348243796634,0.08595476735045657,-999.0,-999.0,-999.0,-999.0,44.34257841049931,0.07700133948656335,0,7.669582573603908,7.15177812493956,7.483672180739838,-1.4569455278853454
