,loss,train_acc,sy19_test_acc,sy20_test_acc
0,0.6528747471479269,0.6231971153846154,0.8586065428597587,0.36823508739471433
1,0.6134669170356714,0.6493389423076923,0.8559353010995048,0.3748224496841431
2,0.593807018147065,0.6589543269230769,0.46121195384434294,0.7586114883422852
3,0.5465217874600337,0.7110877403846154,0.6941232681274414,0.792578125
4,0.3816318430293065,0.8351862980769231,0.7753586087908063,0.9371626853942872
5,0.29658831598666996,0.8792067307692307,0.8045960153852191,0.9340909004211426
6,0.26788510468143684,0.8910757211538461,0.9394027846200126,0.8302556991577148
7,0.2692422463486974,0.8972355769230769,0.8158664703369141,0.9496271133422851
8,0.22713905859452027,0.9173677884615384,0.8272468021937779,0.9158557891845703
9,0.2237052211108116,0.9146634615384616,0.7661006791251046,0.9544034004211426
10,0.22014368583376592,0.9145132211538461,0.8987851142883301,0.8953479766845703
11,0.20027726637915924,0.9241286057692307,0.9328161648341587,0.8709339141845703
12,0.1992479610758332,0.9220252403846154,0.90270049231393,0.9035333633422852
13,0.18970400943922308,0.9283353365384616,0.8852825164794922,0.8866477012634277
14,0.18158916054436794,0.9275841346153846,0.8404200417654855,0.9439453125
15,0.18775363535118791,0.9295372596153846,0.8632903780255999,0.9331320762634278
16,0.18087700933504564,0.9313401442307693,0.8043764659336635,0.9550070762634277
17,0.16869969943609947,0.9370492788461539,0.9007977076939174,0.9099964141845703
18,0.17948523353641996,0.9302884615384616,0.948331356048584,0.8707386016845703
19,0.17668941842678648,0.9373497596153846,0.8538128989083427,0.9160689353942871
20,0.16314098228198978,0.9382512019230769,0.8586065428597587,0.9393643379211426
21,0.15382838607407534,0.9417067307692307,0.869767257145473,0.9351739883422852
22,0.18042658233585265,0.9313401442307693,0.9035787582397461,0.9071732521057129
23,0.1532836457571158,0.9423076923076923,0.8451039450509208,0.9381924629211426
24,0.14394901567496932,0.9466646634615384,0.8539227076939174,0.9389914512634278
25,0.1423978775094908,0.9463641826923077,0.8675351142883301,0.9272727012634278
26,0.1420899209781335,0.9448617788461539,0.8878439494541713,0.9200461387634278
27,0.1369189208982369,0.9454627403846154,0.8000219208853585,0.9494140625
28,0.1361095687875954,0.9469651442307693,0.80895049231393,0.9499112129211426
29,0.12153236252757219,0.9529747596153846,0.8134147780282157,0.9515979766845704
30,0.11664008352762231,0.9519230769230769,0.937060901096889,0.8688033103942872
31,0.11500059100441061,0.9552283653846154,0.7929962021963937,0.9564630508422851
32,0.11964634956362155,0.9537259615384616,0.8963334219796317,0.9092151641845703
33,0.12299089611937794,0.9522235576923077,0.9101653780255999,0.9001598358154297
34,0.09578623713997121,0.9616887019230769,0.8788056373596191,0.9213245391845704
35,0.09744648861054045,0.9633413461538461,0.8675351142883301,0.9252130508422851
36,0.09641610150440381,0.9630408653846154,0.876244136265346,0.9142932891845703
37,0.10001432731783447,0.9609375,0.7235802241734096,0.9617364883422852
38,0.10193648144531135,0.9594350961538461,0.8516905648367745,0.9346057891845703
39,0.08812157987939337,0.9657451923076923,0.7948989868164062,0.9544034004211426
40,0.07826002204539971,0.9698016826923077,0.8900760923113141,0.8731001853942871
41,0.08202341215040249,0.9705528846153846,0.8468969208853585,0.9305752754211426
42,0.06469158158422662,0.9755108173076923,0.8270271846226284,0.9273614883422852
43,0.08163027567430757,0.9675480769230769,0.7576112065996442,0.9615411758422852
44,0.06403082290377754,0.9764122596153846,0.9148492131914411,0.8920276641845704
45,0.07015483078654282,0.97265625,0.8287104879106794,0.9433948516845703
46,0.05856582241204496,0.9779146634615384,0.8653029714311872,0.9122513771057129
47,0.05708996742927971,0.9786658653846154,0.8000219208853585,0.9487570762634278
48,0.051695312633035846,0.9794170673076923,0.844994136265346,0.9247513771057129
49,0.04356487817130983,0.9834735576923077,0.7552693230765206,0.9608487129211426
50,0.04729719551351781,0.9834735576923077,0.8490193230765206,0.9341974258422852
51,0.03508474953615895,0.9878305288461539,0.7666495868137905,0.9649502754211425
52,0.042610978886771664,0.9818209134615384,0.9303644725254604,0.8770241737365723
53,0.05554523604671256,0.9765625,0.7865193230765206,0.9381924629211426
54,0.04431930234512457,0.9818209134615384,0.7917520659310477,0.9529651641845703
55,0.04247763185188747,0.9830228365384616,0.8159762791224888,0.9406427383422852
56,0.037439816765702114,0.9852764423076923,0.7665397780282157,0.9467862129211426
57,0.047606606215525135,0.9828725961538461,0.7886416571480888,0.9371271133422852
58,0.04579590621870011,0.9810697115384616,0.7778103010995048,0.9503018379211425
59,0.03140611900912168,0.9885817307692307,0.8086212021963937,0.9446555137634277
60,0.02553856092540977,0.9908353365384616,0.8241363934108189,0.9430930137634277
61,0.017894368215750616,0.994140625,0.8131952285766602,0.9494495391845703
62,0.012945242575369775,0.9963942307692307,0.8264783450535366,0.9425958633422852
63,0.01143854105612263,0.9968449519230769,0.8112924439566476,0.9460049629211426
64,0.011182119040033566,0.9963942307692307,0.8068281582423619,0.9464310646057129
65,0.010946562621169366,0.9968449519230769,0.8158664703369141,0.9456320762634277
66,0.010328534793538542,0.9966947115384616,0.7864095142909459,0.95
67,0.008972882221524533,0.9975961538461539,0.8127561296735492,0.9468216896057129
68,0.009285950160119683,0.9974459134615384,0.8271369934082031,0.9407492637634277
69,0.010588403768801631,0.9969951923076923,0.8047057560511998,0.9470880508422852
70,0.010536499903537333,0.9968449519230769,0.8002414703369141,0.9452237129211426
71,0.008544557450267557,0.9978966346153846,0.7931059428623745,0.9478693008422852
72,0.00786287107397444,0.9977463942307693,0.8182084219796317,0.9447265625
73,0.006975887979094226,0.9983473557692307,0.8223433494567871,0.9408203125
74,0.00918747355731634,0.9974459134615384,0.8135245868137905,0.9445667266845703
75,0.00704898269703755,0.9983473557692307,0.7982289450509208,0.9474786758422852
76,0.0071279250371914646,0.9984975961538461,0.8116218021937779,0.9453125
77,0.0073995240158043225,0.9977463942307693,0.8064988000052316,0.9458273887634278
78,0.005560008289579015,0.9984975961538461,0.8021443230765206,0.9467151641845704
79,0.007519062778625924,0.9974459134615384,0.8155371802193778,0.9452237129211426
80,0.006926227898265307,0.9983473557692307,0.7956674439566476,0.9488458633422852
81,0.005630130615407744,0.9992487980769231,0.8140734945024762,0.9444602012634278
82,0.006403565062030863,0.9981971153846154,0.8178790637425014,0.9401810646057129
83,0.006651723802161331,0.9978966346153846,0.8064988000052316,0.9440695762634277
84,0.006405059552679841,0.9987980769230769,0.8094994000026158,0.9440695762634277
85,0.006199311496367535,0.9977463942307693,0.8084016527448382,0.9436612129211426
86,0.0056779757142066956,0.9983473557692307,0.822892257145473,0.9379971504211426
87,0.0053360666811036375,0.9986478365384616,0.8086212021963937,0.9420276641845703
88,0.00460769588020272,0.9992487980769231,0.8159762791224888,0.9434836387634278
89,0.004189533391931595,0.9992487980769231,0.8084016527448382,0.9444424629211425
90,0.004965264587484013,0.9993990384615384,0.8109630857195173,0.9420987129211426
91,0.004739039479038463,0.9987980769230769,0.7906542505536761,0.9499289512634277
92,0.004757667184234238,0.9987980769230769,0.802473613194057,0.9476029396057128
93,0.004923656488804577,0.9984975961538461,0.7957771846226284,0.9474786758422852
94,0.004461705935402558,0.9990985576923077,0.8115119934082031,0.9410511016845703
95,0.004508850751265597,0.9989483173076923,0.7972409384591239,0.9460227012634277
96,0.004404794751630666,0.9992487980769231,0.8110728945050921,0.9433948516845703
97,0.0037187248235568404,0.9992487980769231,0.7927766527448382,0.9482776641845703
98,0.004048257305000264,0.9984975961538461,0.8114021846226284,0.9400568008422852
99,0.004140877567876417,0.9987980769230769,0.8136343274797712,0.9397549629211426
100,0.0043779100613811845,0.9990985576923077,0.8093896593366351,0.9411576271057129
101,0.0031798035533239064,0.9998497596153846,0.7976800373622349,0.9479580879211426
102,0.0044772090175404,0.9987980769230769,0.8136343274797712,0.9421164512634277
103,0.0042510515777394176,0.9989483173076923,0.8136343274797712,0.9416015625
104,0.005761545997721931,0.9986478365384616,0.8015954153878349,0.9453125
105,0.0037943294647937785,0.9992487980769231,0.7952283450535366,0.9481711387634277
106,0.003509343879369016,0.9993990384615384,0.8136343274797712,0.9419034004211426
107,0.0034917311501116133,0.9993990384615384,0.7977897780282157,0.948046875
108,0.0037747822128809416,0.9993990384615384,0.8006806373596191,0.9448330879211426
109,0.003946637869096146,0.9993990384615384,0.7971311296735492,0.9462890625
110,0.0034667704782735268,0.9993990384615384,0.7971311296735492,0.9465198516845703
111,0.003186681872018828,0.9996995192307693,0.8021443230765206,0.9454367637634278
112,0.0035365188377909362,0.9996995192307693,0.7999121802193778,0.9473898887634278
113,0.0036577491107611703,0.9993990384615384,0.7864095142909459,0.9484729766845703
114,0.004082525408683488,0.9989483173076923,0.8028029714311872,0.9452237129211426
115,0.003932339542258818,0.9990985576923077,0.7963260923113141,0.9493252754211425
116,0.003452167528359076,0.9996995192307693,0.8064988000052316,0.9438742637634278
117,0.0035327847939557754,0.9992487980769231,0.8069378989083427,0.9444424629211425
118,0.0038519639056175947,0.9992487980769231,0.8064988000052316,0.9427911758422851
119,0.003583964417115427,0.9989483173076923,0.7999121802193778,0.9435724258422852
120,0.0027413375210016966,1.0,0.7994730813162667,0.9443714141845703
121,0.002557748812250793,0.9995492788461539,0.8022540637425014,0.9413529396057129
122,0.003040546054342905,0.9998497596153846,0.8062792505536761,0.9415305137634278
123,0.0033275547813480864,0.9992487980769231,0.8044862065996442,0.9431995391845703
124,0.0030318697592100273,0.9996995192307693,0.8112924439566476,0.9426136016845703
125,0.0024518876721581016,0.9993990384615384,0.8018149648393903,0.9443359375
126,0.002499444571395333,0.9998497596153846,0.7975702285766602,0.9463245391845703
127,0.002851198373648983,0.9996995192307693,0.8044862065996442,0.9449396133422852
128,0.002739183609194767,0.9996995192307693,0.7980093274797712,0.9453125
129,0.002967732689844874,0.9992487980769231,0.8068281582423619,0.9417080879211426
130,0.0024352506197129306,1.0,0.8003512791224888,0.9435901641845703
131,0.0024656238965690136,0.9998497596153846,0.7998023714338031,0.9466086387634277
132,0.0027823960319018136,0.9992487980769231,0.7956674439566476,0.9478515625
133,0.002019822642278786,0.9996995192307693,0.8066086087908063,0.9427023887634277
134,0.0028417933186014686,0.9993990384615384,0.8048155648367745,0.9444424629211425
135,0.0028104984398501422,0.9995492788461539,0.8069378989083427,0.9430042266845703
136,0.002545500496545663,0.9993990384615384,0.818098613194057,0.9366299629211425
137,0.0024290876283955118,0.9995492788461539,0.8108533450535366,0.9420454978942872
138,0.0021421535728642573,0.9998497596153846,0.80895049231393,0.9405362129211425
139,0.002152968807002673,0.9996995192307693,0.8066086087908063,0.9435546875
140,0.0031204568849016842,0.9990985576923077,0.8183182307652065,0.9392932891845703
141,0.002202726202085614,0.9995492788461539,0.8047057560511998,0.9428977012634278
142,0.0027881977058803807,0.9995492788461539,0.8047057560511998,0.9450638771057129
143,0.0026291431814360502,0.9995492788461539,0.8020345142909459,0.9436789512634277
144,0.0025723903180243303,0.9995492788461539,0.8111826351710728,0.9392578125
145,0.002651677386333736,0.9993990384615384,0.8001317296709333,0.9435724258422852
146,0.0027041283454029607,0.9995492788461539,0.8087309428623745,0.9399680137634278
147,0.0031304285736181415,0.9993990384615384,0.8161958285740444,0.9373224258422852
148,0.0030090946059387466,0.9995492788461539,0.8183182307652065,0.9381036758422852
149,0.0022628237582886447,0.9995492788461539,0.8111826351710728,0.9436966896057128
150,0.0032283648615702987,0.9992487980769231,0.80895049231393,0.9380148887634278
151,0.002163839186183535,0.9996995192307693,0.8021443230765206,0.9435724258422852
152,0.0023230958031490445,0.9995492788461539,0.8067183494567871,0.9409623146057129
153,0.002613251760172156,0.9995492788461539,0.8022540637425014,0.9436789512634277
154,0.0019498132348347169,0.9998497596153846,0.8021443230765206,0.9449396133422852
155,0.001626411837955507,1.0,0.803717817578997,0.9427911758422851
156,0.001869378423389907,1.0,0.7999121802193778,0.9443536758422851
157,0.0021187052390394877,0.9995492788461539,0.8020345142909459,0.943359375
158,0.002060500313886083,0.9998497596153846,0.8156469208853585,0.9390091896057129
159,0.002241211970193455,0.9998497596153846,0.8018149648393903,0.9430930137634277
160,0.0019286134047433734,0.9998497596153846,0.8175497736249652,0.9370383262634278
161,0.002165482406361172,0.9996995192307693,0.8108533450535366,0.9389026641845704
162,0.001939876690112914,0.9998497596153846,0.8135245868137905,0.9396484375
163,0.002739126153755933,0.9995492788461539,0.798119136265346,0.9435724258422852
164,0.0026332362501237253,0.9990985576923077,0.8114021846226284,0.9409445762634278
165,0.001556380396673026,0.9998497596153846,0.8042666571480888,0.9451349258422852
166,0.002814078408006865,0.9995492788461539,0.8044862065996442,0.9424893379211425
167,0.002390756934451369,0.9998497596153846,0.8069378989083427,0.9419034004211426
168,0.0016705824214463623,0.9996995192307693,0.7958869934082031,0.9485617637634277
169,0.0017763269536841947,0.9998497596153846,0.8043764659336635,0.9425958633422852
170,0.00178048963425681,1.0,0.8022540637425014,0.9439630508422852
171,0.0017195479729427742,1.0,0.8043764659336635,0.9438565254211426
172,0.0027182144112885,0.9995492788461539,0.8091700417654855,0.9403409004211426
173,0.0014289971978331988,1.0,0.8071575164794922,0.9423117637634277
174,0.0021342704869591845,0.9995492788461539,0.8096092087881905,0.9424005508422851
175,0.002086519053241668,0.9995492788461539,0.8202210153852191,0.9371448516845703
