,loss,train_acc,sy19_test_acc,sy20_test_acc
0,0.2556748452565133,0.91536583212333,0.9521848166861185,0.9736383949838033
1,0.10282800329197955,0.9673983529815829,0.9863412438369379,0.9760873375869379
2,0.0762979463424261,0.9766666465173892,0.9848779817906822,0.9863313814488853
3,0.06765628093853593,0.9792682719909078,0.9897559561380526,0.9814432655892721
4,0.0644038282599815,0.9802942118509029,0.9907216327946361,0.9848777957078887
5,0.0634196489023393,0.9793495753916298,0.9980487358279344,0.9756095700147676
6,0.05694547933867065,0.9816763265346123,0.9916872164098228,0.9838822527629573
7,0.05267807985542387,0.9839024214240594,0.9960975646972656,0.9848777957078887
8,0.046609083200025,0.985853640286903,0.9814432655892721,0.9887703686225705
9,0.0457677688900139,0.9860665708537993,0.9936583914407869,0.9867893312035537
10,0.044066238368490364,0.9856097400188446,0.9917071272687215,0.9907315882240854
11,0.04309212041420605,0.9859697872061071,0.9960974716558689,0.9873168759229707
12,0.039684112767719215,0.9876267740396949,0.9931706684391673,0.9892580916241902
13,0.03790931653693258,0.9886023838345598,0.993160713009718,0.9912095418790492
14,0.03880740950410292,0.9886836855392146,0.9941463005252,0.9887803240520198
15,0.04028381665551475,0.9868137666849586,0.9951118841403868,0.986321426019436
16,0.0407827485284609,0.9875454752425837,0.9936584844821836,0.9863412438369379
17,0.03725491124356726,0.9882926671970181,0.9892481361947408,0.9912193112257051
18,0.03418693867156176,0.9901625879896365,0.9951118841403868,0.9848677472370427
19,0.038743257815987475,0.9881145784525367,0.9882925080090035,0.9887803240520198
20,0.03401742128435734,0.9897560821316107,0.9975610128263148,0.9877748256776391
21,0.03434760405443518,0.9891869764987046,0.9951118841403868,0.989268233136433
22,0.029764502471581678,0.9907975090228445,0.9990243679139672,0.977062876631574
23,0.03320557809419688,0.9888462877370477,0.9970731037419017,0.9887703686225705
24,0.030536671745500003,0.990406490680648,0.9912194042671018,0.9946340235268197
25,0.03306126119464833,0.9894966955591993,0.9955997932248,0.9858434723644722
26,0.03619197576980644,0.9890747053351828,0.9921751254942359,0.9887604131931211
27,0.03609968419991267,0.9888462896754102,0.9912194042671018,0.9897460007086033
28,0.031667259217020335,0.9899186872369875,0.9907315882240854,0.9926728969667016
29,0.033427725141920994,0.98967478381909,0.9946341165682164,0.9902338167516197
30,0.03028412390693386,0.9898373826247889,0.9960974716558689,0.9897559561380526
31,0.029089810109481487,0.9912040127002126,0.9985365518709508,0.9858535208353182
32,0.027575892754981856,0.9911227129339203,0.9921950363531346,0.9946340235268197
33,0.028972429052994745,0.9907162080450755,0.9946340235268197,0.9917073133515149
34,0.026653270486778225,0.9920170215087208,0.9931706684391673,0.9926827593547541
35,0.02284210269283541,0.9923577122087401,0.9965852876988853,0.9741062071265244
36,0.026850497846044902,0.9909601117052683,0.9916972648806688,0.9907314951826887
37,0.026863561787006513,0.9913821007178082,0.9990243679139672,0.986829152921351
38,0.025654779404981017,0.9916260048625914,0.9990243679139672,0.9839022566632527
39,0.023848427442087965,0.9914634029070536,0.9887804170934166,0.9926827593547541
40,0.028503622094025398,0.991219498519975,0.9946240680973705,0.9892681400950362
41,0.025361006262681892,0.991300801193811,0.9965852876988853,0.984380024235423
42,0.02055692941667815,0.9933333215190143,0.9916873094512195,0.9956096556128525
43,0.02209699638041183,0.9932520224796078,0.9951218395698361,0.9931706684391673
44,0.019518807655691577,0.9941463317812943,0.9960974716558689,0.9931705753977705
45,0.01991086528112173,0.9935772271175695,0.9960775607969703,0.9921950363531346
46,0.019806407833551396,0.9939837305526423,0.9907315882240854,0.992682852396151
47,0.018104246134890575,0.9947154400794487,0.9916972648806688,0.9936584844821836
48,0.01883663775610389,0.9946341371633173,0.9936485290527344,0.9936584844821836
49,0.017556035534357577,0.9948625540345665,0.9965852876988853,0.993160713009718
50,0.01646923776304281,0.9947967388765598,0.9970731037419017,0.9907315882240854
51,0.016111118394343895,0.995121943029931,0.9951118841403868,0.9897559561380526
52,0.015581967465520829,0.9952845435316969,0.9965852876988853,0.9936584844821836
53,0.014941233084977195,0.9955284469495944,0.9946341165682164,0.9931706684391673
54,0.014053298168833656,0.9955942630767822,0.9956096556128525,0.9917071272687215
55,0.01563750444679536,0.9942121471815962,0.9980487358279344,0.9902338167516197
56,0.016868950716173465,0.994634136921022,0.990243772181069,0.993160713009718
57,0.01542022197596763,0.995853651587556,0.9960974716558689,0.9917072203101182
58,0.014325533211524636,0.9957723501251965,0.9921850809236852,0.9941462074838033
59,0.015572045621655246,0.9947154381410862,0.9931706684391673,0.9946340235268197
60,0.015926352566499945,0.9947812528145022,1.0,0.9795019568466559
61,0.01479976614833075,0.9956097484119539,0.9917072203101182,0.9921950363531346
62,0.01408287528223203,0.995853652314442,0.9936485290527344,0.9921950363531346
63,0.015221057647585535,0.9955284488879568,0.9965852876988853,0.9912194973084985
64,0.01706496134035505,0.9941463312967037,0.9960875162264196,0.9921850809236852
