,loss,train_acc,type1_test_acc,type2_test_acc
80,0.05229961531586014,0.9789574034512043,0.8438989520072937,0.8007646799087524
81,0.05326538340887055,0.97705078125,0.8325112462043762,0.8115068674087524
82,0.05321111577601793,0.9778180805345377,0.8361692428588867,0.8028833270072937
83,0.04814505517909614,0.9799339659512043,0.8290849924087524,0.8135427832603455
84,0.04830610200103062,0.9784226194024086,0.8320146799087524,0.8134599924087524
85,0.0516348258825019,0.9777018229166666,0.8380395770072937,0.8071206212043762
86,0.04716260950469101,0.9807942708333334,0.8320146799087524,0.8166379928588867
87,0.04499621859091955,0.9807477680345377,0.832428514957428,0.813873827457428
88,0.044988921988988295,0.9800967263678709,0.8358381986618042,0.8133772611618042
89,0.04479010086894656,0.9816080729166666,0.8355237245559692,0.8117551803588867
90,0.04437855115975253,0.9810732888678709,0.8237221837043762,0.8232256174087524
91,0.04430909736159568,0.98193359375,0.8350271582603455,0.8077661395072937
92,0.04379721476774042,0.9798177083333334,0.8361692428588867,0.8078489303588867
93,0.04296187392901629,0.9820963541666666,0.8438989520072937,0.7957163453102112
94,0.03834860356679807,0.9838402159512043,0.8321802020072937,0.8195676803588867
95,0.03974410193526031,0.9840494791666666,0.841134786605835,0.8058958053588867
96,0.03908378649308967,0.9814453125,0.8331567645072937,0.8112586140632629
97,0.04163112019887194,0.982421875,0.833322286605835,0.8154131174087524
98,0.0379301009234041,0.984607515235742,0.8413830995559692,0.8077661395072937
99,0.037630463019013405,0.982421875,0.8368147611618042,0.8194848895072937
100,0.038991491145376735,0.98388671875,0.8481362462043762,0.7917273640632629
101,0.04004781557402263,0.9818870909512043,0.8283567428588867,0.8183428049087524
102,0.035291746394553535,0.984375,0.841217577457428,0.7988115549087524
103,0.036566135415341705,0.9845377604166666,0.8449583053588867,0.7957991361618042
104,0.03657972361543216,0.9833519347012043,0.8420286178588867,0.7966929078102112
105,0.03563044030064096,0.9848167784512043,0.839181661605835,0.7994570732116699
106,0.03612717644136865,0.9845377604166666,0.8424423933029175,0.7970239520072937
107,0.03362784343577611,0.9857933409512043,0.8342161178588867,0.8136255145072937
108,0.03664311362081207,0.9840494791666666,0.8361692428588867,0.8055647611618042
109,0.033372766297058355,0.9856770833333334,0.8415320515632629,0.7987288236618042
110,0.03777626833956068,0.9824451270202795,0.834298849105835,0.8025522828102112
111,0.03421730394863213,0.9847005208333334,0.8387678861618042,0.8026350736618042
112,0.03482901353466635,0.9842122395833334,0.8350271582603455,0.8077661395072937
113,0.03431069656896094,0.9849795388678709,0.8387678861618042,0.8031150698661804
114,0.03121108094152684,0.98583984375,0.834298849105835,0.8124006986618042
115,0.03239170738379471,0.9861653645833334,0.8312036395072937,0.8150159120559692
116,0.036757953916094266,0.9851888020833334,0.8414658308029175,0.7936804890632629
117,0.03331570672526141,0.9860026041666666,0.8328257203102112,0.8057302832603455
118,0.03707999757898506,0.9845377604166666,0.8272146582603455,0.8223318457603455
119,0.031325283916279055,0.9871419270833334,0.8413003087043762,0.8023040294647217
120,0.03235062816141484,0.984375,0.8319319486618042,0.8112586140632629
121,0.032405529190630965,0.9857933409512043,0.8369802832603455,0.8057302832603455
122,0.030290509671128046,0.9869791666666666,0.8360037207603455,0.8074350953102112
123,0.030367376733920537,0.98681640625,0.839264452457428,0.7976694703102112
124,0.031162355182459578,0.9857933409512043,0.839264452457428,0.8039426803588867
125,0.03291996702319011,0.9837239583333334,0.8381223678588867,0.8008474707603455
126,0.03072725041298933,0.9861653645833334,0.8319319486618042,0.8073523640632629
127,0.029499055031919852,0.986328125,0.8320974707603455,0.8127317428588867
128,0.03182531983475201,0.9845377604166666,0.8318491578102112,0.816720724105835
129,0.029700509185204282,0.9864443826178709,0.8458520770072937,0.7958818674087524
130,0.031686424947110936,0.9856770833333334,0.847076952457428,0.7897742390632629
131,0.03125124820508063,0.9845377604166666,0.8344478011131287,0.8025522828102112
132,0.029869011351062607,0.9855143229166666,0.8297305107116699,0.808991014957428
133,0.02889724643318914,0.9856770833333334,0.8342161178588867,0.8112586140632629
134,0.02983416947730196,0.9854678201178709,0.8303098678588867,0.8143538236618042
135,0.031230987476495404,0.9854213173190752,0.8322629928588867,0.8055647611618042
136,0.027373280143365264,0.9864908854166666,0.8396616578102112,0.7986460328102112
137,0.028581735731374163,0.9864908854166666,0.8419458270072937,0.7929521799087524
138,0.03144083383085672,0.9845377604166666,0.836334764957428,0.8036943674087524
139,0.02874375934091707,0.9861653645833334,0.8354409337043762,0.808908224105835
140,0.028328631005327527,0.986328125,0.8351926803588867,0.8076834082603455
141,0.02791131615716343,0.986328125,0.839264452457428,0.7967756986618042
142,0.027709794046434883,0.9861653645833334,0.8371458053588867,0.8016585111618042
143,0.028690353873874603,0.9842122395833334,0.8409692645072937,0.7915618419647217
144,0.031188173471794773,0.9846540180345377,0.8303098678588867,0.811920702457428
145,0.028300627117763117,0.9860026041666666,0.828439474105835,0.816803514957428
146,0.027110906773790095,0.9861653645833334,0.8368147611618042,0.8027178049087524
147,0.030228030499226104,0.9866071430345377,0.8263208270072937,0.8169690370559692
148,0.02797560379258357,0.9871419270833334,0.8360864520072937,0.8086599707603455
149,0.027218993694987148,0.9871419270833334,0.8280256986618042,0.8135427832603455
150,0.028796056656574365,0.9874674479166666,0.841217577457428,0.789459764957428
151,0.028125858419419576,0.9854213173190752,0.8291677832603455,0.8114241361618042
152,0.02753832562545237,0.9864908854166666,0.8301443457603455,0.8125662207603455
153,0.027237281300282728,0.9855143229166666,0.8331567645072937,0.814850389957428
154,0.02636439509418172,0.9876302083333334,0.8293333053588867,0.8208752870559692
155,0.02572933979778706,0.9869791666666666,0.836251974105835,0.7959646582603455
156,0.02561611944111064,0.9869326638678709,0.8342161178588867,0.8176145553588867
157,0.026479265434318222,0.9881184895833334,0.8381223678588867,0.7947397828102112
158,0.02718624665673512,0.9871419270833334,0.833322286605835,0.810861349105835
159,0.026171470643021166,0.9879092263678709,0.8310381174087524,0.8144365549087524
160,0.027853438688907772,0.9874674479166666,0.8331567645072937,0.8088254928588867
161,0.026402949952171184,0.9864908854166666,0.831451952457428,0.8222490549087524
162,0.028920280407570925,0.98583984375,0.8247815370559692,0.8191538453102112
163,0.027154135449867074,0.9857933409512043,0.8302270770072937,0.823556661605835
164,0.025942149087010574,0.9873744423190752,0.8399927020072937,0.8036943674087524
165,0.02414734439904957,0.9879092263678709,0.837228536605835,0.7949053049087524
166,0.026460906442177173,0.98681640625,0.8370630145072937,0.7998709082603455
167,0.02646055908311003,0.9864908854166666,0.8370630145072937,0.8043398857116699
168,0.026858315696396556,0.9856305805345377,0.8327429890632629,0.8104475736618042
169,0.02622266810309763,0.9861653645833334,0.825592577457428,0.8242021799087524
170,0.02567172752848516,0.9851422992845377,0.8250960111618042,0.8191538453102112
171,0.026235963225190062,0.98583984375,0.8419458270072937,0.7932004928588867
172,0.026062925821558263,0.9864908854166666,0.839181661605835,0.8045054078102112
173,0.02506284608777302,0.9867234006524086,0.837228536605835,0.807037889957428
174,0.023152774655803416,0.9869791666666666,0.8383706212043762,0.8054819703102112
175,0.024491276339783024,0.9874674479166666,0.840158224105835,0.7988777756690979
176,0.025534357691261295,0.9864443826178709,0.8369802832603455,0.8007646799087524
177,0.02336457762673187,0.9879557291666666,0.8394299745559692,0.7986460328102112
178,0.02560072013390406,0.9871419270833334,0.8400754928588867,0.7997881174087524
179,0.022736124199582264,0.9890950520833334,0.833322286605835,0.8115068674087524
180,0.0264519966149237,0.9867699034512043,0.8322629928588867,0.8106130957603455
181,0.027552824268544402,0.9854213173190752,0.8318491578102112,0.8154131174087524
182,0.026289819322604064,0.9850260416666666,0.8259897828102112,0.8216697573661804
183,0.024031809759132255,0.9871419270833334,0.8332395553588867,0.8105303049087524
184,0.025876642745060963,0.9873046875,0.8360037207603455,0.805084764957428
185,0.026956115371528238,0.9874674479166666,0.8390161395072937,0.7998709082603455
186,0.02337621507710234,0.98828125,0.8449583053588867,0.7931177020072937
187,0.023653545378086466,0.9881184895833334,0.8447927832603455,0.7880693674087524
188,0.024340443895198405,0.9861653645833334,0.8395127058029175,0.8017412424087524
189,0.023394938859079655,0.9866071430345377,0.843087911605835,0.7986460328102112
190,0.023862796264438657,0.9876302083333334,0.845041036605835,0.7890459299087524
191,0.024189701565774158,0.9867699034512043,0.8439817428588867,0.7901052832603455
192,0.023732310431114456,0.986328125,0.837228536605835,0.8054819703102112
193,0.02456317168738072,0.9862816222012043,0.8327429890632629,0.8106958270072937
194,0.024460959694503497,0.9856305805345377,0.8415320515632629,0.7944253087043762
195,0.024519869634483864,0.986328125,0.841134786605835,0.7902708053588867
196,0.026388101347644504,0.985584077735742,0.840158224105835,0.7990598678588867
197,0.02377167685578267,0.9886067708333334,0.8344643712043762,0.811837911605835
198,0.0235763879075724,0.9871419270833334,0.8394299745559692,0.7932004928588867
199,0.023644421560068924,0.98828125,0.8311209082603455,0.8127317428588867
200,0.024433036101981997,0.9869326638678709,0.8263208270072937,0.8222490549087524
201,0.02466710947798371,0.9879557291666666,0.8312036395072937,0.805084764957428
202,0.022869784642049733,0.98681640625,0.8370630145072937,0.8066240549087524
203,0.023242001295632992,0.9874674479166666,0.8370630145072937,0.8046709299087524
204,0.02454701319220476,0.9879557291666666,0.8434189558029175,0.7924721837043762
205,0.024034337111515924,0.9867699034512043,0.8404065370559692,0.8008474707603455
206,0.02129354499144635,0.9887230284512043,0.8419458270072937,0.7939287424087524
207,0.023984090560891975,0.98828125,0.8396616578102112,0.8086599707603455
208,0.024657224588736426,0.9861653645833334,0.8319319486618042,0.8049192428588867
209,0.023597849828850787,0.9870954242845377,0.845041036605835,0.7885493636131287
210,0.024554939824156463,0.9857933409512043,0.8311209082603455,0.8029661178588867
211,0.023274097072620254,0.9879557291666666,0.833405077457428,0.8111758232116699
212,0.022569983964785933,0.9872116819024086,0.8397444486618042,0.7930349707603455
213,0.023677962509585388,0.9871419270833334,0.8254270553588867,0.8190711140632629
214,0.02172879801946692,0.9884440104166666,0.8315346837043762,0.8086599707603455
215,0.025169162783034455,0.9861653645833334,0.8249304890632629,0.8207924962043762
216,0.022767716873204336,0.98681640625,0.8331567645072937,0.8095537424087524
217,0.020865723289413534,0.9884440104166666,0.8417803049087524,0.7967756986618042
218,0.020954580206307583,0.98876953125,0.8380395770072937,0.8017412424087524
219,0.02536361220215137,0.9864443826178709,0.8443127870559692,0.7948225736618042
220,0.02388829755363986,0.9861653645833334,0.8389334082603455,0.7983149886131287
221,0.02258322385023348,0.9883510048190752,0.846100389957428,0.7889631986618042
222,0.023190868528520998,0.9864908854166666,0.8373940587043762,0.8025522828102112
223,0.022392523397381108,0.9861188617845377,0.845041036605835,0.7940115332603455
224,0.02233701719281574,0.9861653645833334,0.8389334082603455,0.8000364303588867
225,0.023688417645947386,0.9865141374369463,0.8456865549087524,0.7861990332603455
226,0.022993202602568392,0.986560640235742,0.8407210111618042,0.8076006174087524
227,0.02320692443754524,0.98681640625,0.8341333270072937,0.8154959082603455
228,0.022551969770574942,0.9864443826178709,0.838205099105835,0.8096365332603455
229,0.021715483956844157,0.98681640625,0.8369802832603455,0.8112751841545105
230,0.021504337192557916,0.9884440104166666,0.8418630957603455,0.7953853011131287
231,0.021476427944435272,0.9879557291666666,0.844147264957428,0.7898569703102112
232,0.02194503286348966,0.9876534603536129,0.838287889957428,0.809884786605835
233,0.02114729127303387,0.9884440104166666,0.8351098895072937,0.813873827457428
234,0.022001412658331294,0.9886067708333334,0.833322286605835,0.8082461357116699
235,0.02324647712521255,0.9874674479166666,0.8371458053588867,0.8045054078102112
236,0.02023374223578382,0.9892578125,0.8410520553588867,0.7989770770072937
237,0.022813294439401943,0.9879557291666666,0.8331567645072937,0.8071868419647217
238,0.023999222728889436,0.9859561013678709,0.843170702457428,0.7912473678588867
239,0.01984145810032108,0.9882347472012043,0.8428396582603455,0.8008474707603455
240,0.02103928867669917,0.9879557291666666,0.840158224105835,0.8041909337043762
241,0.02121251130059439,0.9873046875,0.837228536605835,0.8088254928588867
242,0.020259222685126588,0.9879092263678709,0.8344643712043762,0.8023867607116699
243,0.02211967873154208,0.9869791666666666,0.8452893495559692,0.7861990332603455
244,0.023119833849098843,0.9856305805345377,0.8311209082603455,0.8145193457603455
245,0.0232158426612538,0.9869326638678709,0.8484507203102112,0.7800086140632629
246,0.02233849680730297,0.9871419270833334,0.8390161395072937,0.8016585111618042
247,0.022094367460037272,0.9882347472012043,0.836334764957428,0.8009136915206909
248,0.021358501931141898,0.9871419270833334,0.8415320515632629,0.7988943457603455
249,0.020228740880459856,0.9876302083333334,0.8427568674087524,0.7909990549087524
250,0.023169200265935313,0.9879092263678709,0.8408037424087524,0.798166036605835
251,0.020974793418038946,0.9903971354166666,0.8497583270072937,0.7760361433029175
252,0.0210786400687842,0.98876953125,0.8399099707603455,0.7988115549087524
253,0.02006970421158864,0.9881184895833334,0.8409692645072937,0.8014929890632629
254,0.022124885830938485,0.9876302083333334,0.8390989303588867,0.800201952457428
255,0.021937021849832188,0.9870954242845377,0.8414658308029175,0.7957163453102112
256,0.020344494955679693,0.9876302083333334,0.8422768712043762,0.7938460111618042
257,0.020215347887036234,0.9873046875,0.843087911605835,0.7902708053588867
258,0.022096331308906276,0.985584077735742,0.837228536605835,0.8061274886131287
259,0.02001713164888012,0.9885602680345377,0.8418630957603455,0.8009302020072937
260,0.021972015437010366,0.98779296875,0.8428396582603455,0.7987288236618042
261,0.021491901866587188,0.98828125,0.8309553861618042,0.8091399669647217
262,0.02086997182535318,0.9873046875,0.831451952457428,0.811920702457428
263,0.02111764275468886,0.9881184895833334,0.840158224105835,0.8007646799087524
264,0.021149167742502566,0.9879092263678709,0.8388506174087524,0.7988115549087524
265,0.021281734472722746,0.9884440104166666,0.8367319703102112,0.8182600736618042
266,0.022120764120093856,0.9875837055345377,0.8355237245559692,0.8163896799087524
267,0.02154615655460172,0.9866536458333334,0.8281084299087524,0.8224973678588867
268,0.02179458310517172,0.98779296875,0.8379568457603455,0.7969412207603455
269,0.023400302408845164,0.9866071430345377,0.8356726765632629,0.8037771582603455
270,0.021857020272970356,0.9866536458333334,0.8398271799087524,0.7973549962043762
271,0.020651513298313755,0.9860026041666666,0.8376258015632629,0.8076006174087524
272,0.02021587269943363,0.98828125,0.833405077457428,0.8129799962043762
273,0.020755929974257015,0.9872581847012043,0.8340505957603455,0.8132117390632629
274,0.021593103680061176,0.9873744423190752,0.8322629928588867,0.8072695732116699
275,0.019801027815750178,0.9883975076178709,0.8368147611618042,0.8005164265632629
276,0.02022706187805549,0.9884440104166666,0.8364174962043762,0.8043398857116699
277,0.019861723829914506,0.98828125,0.8329912424087524,0.8096365332603455
278,0.018866900039332297,0.9886067708333334,0.8342161178588867,0.8077661395072937
279,0.02000857302179308,0.9869791666666666,0.8364174962043762,0.8055647611618042
280,0.02021482267961498,0.9873046875,0.8346961140632629,0.8037771582603455
281,0.019554016614468612,0.9879557291666666,0.8330740332603455,0.8113413453102112
282,0.022234176392278943,0.98779296875,0.834298849105835,0.8067895770072937
283,0.018899132273266634,0.9886067708333334,0.8389334082603455,0.8058958053588867
284,0.02108549776721702,0.9884440104166666,0.8418630957603455,0.8028833270072937
285,0.021747795515693724,0.9861188617845377,0.8395789265632629,0.802072286605835
286,0.021092074564270053,0.9866071430345377,0.8482851982116699,0.7869272828102112
287,0.020058840378169407,0.9866536458333334,0.8439817428588867,0.8006819486618042
288,0.020657197417676798,0.9890950520833334,0.8378740549087524,0.8043398857116699
289,0.02024133034865372,0.9885602680345377,0.850006639957428,0.7838320732116699
290,0.02237570316841205,0.98583984375,0.8320974707603455,0.8104475736618042
291,0.02018126947223209,0.9894205729166666,0.8400754928588867,0.8026350736618042
292,0.020925124081259128,0.9864908854166666,0.8403237462043762,0.8036116361618042
293,0.020133495704309706,0.98828125,0.8413003087043762,0.8055647611618042
294,0.02118657635098013,0.9870954242845377,0.8371458053588867,0.8106130957603455
295,0.02300431591963085,0.9875837055345377,0.8409692645072937,0.8034461140632629
296,0.02143518696599737,0.98779296875,0.8408865332603455,0.7949880957603455
297,0.021597061767048824,0.9874674479166666,0.831451952457428,0.8105303049087524
298,0.020313209053711034,0.9886067708333334,0.8403237462043762,0.7949880957603455
299,0.018979189041601785,0.9874674479166666,0.8422768712043762,0.7930349707603455
300,0.019603050207175936,0.9889555436869463,0.8409692645072937,0.7936804890632629
301,0.01993452808164875,0.9876302083333334,0.8409692645072937,0.7940942645072937
302,0.02037665934767574,0.9871419270833334,0.8397444486618042,0.7965273857116699
303,0.022950903172992792,0.9856770833333334,0.8447927832603455,0.7900224924087524
304,0.019171620365038205,0.9890950520833334,0.8399099707603455,0.7929521799087524
305,0.02034304693612891,0.9874441971381506,0.8381223678588867,0.801095724105835
306,0.02036609275576969,0.9893740701178709,0.8400754928588867,0.7977522611618042
307,0.019674083843710832,0.9884440104166666,0.8311209082603455,0.8185083270072937
308,0.019249390238352742,0.9879092263678709,0.834298849105835,0.8084944486618042
309,0.019896460629752255,0.9869791666666666,0.8350271582603455,0.8051509261131287
310,0.019880971958627924,0.9872581847012043,0.8360037207603455,0.8018240332603455
311,0.01895986592474704,0.9881184895833334,0.8380395770072937,0.7986460328102112
312,0.02088010225270409,0.9861653645833334,0.838287889957428,0.8009302020072937
313,0.019927672282089286,0.986328125,0.842111349105835,0.802072286605835
314,0.019828400463059854,0.9889322916666666,0.842194139957428,0.8027178049087524
315,0.020560553030615363,0.9886067708333334,0.8416975736618042,0.802072286605835
316,0.01969849080099569,0.9883975076178709,0.841134786605835,0.797189474105835
317,0.01898547340533696,0.9889322916666666,0.8409692645072937,0.7969412207603455
318,0.019087162504244286,0.9876302083333334,0.8410520553588867,0.7949053049087524
319,0.01975444240088109,0.9883975076178709,0.8410520553588867,0.7970239520072937
320,0.019769016216741875,0.9889322916666666,0.8395789265632629,0.7984805107116699
321,0.020685351482825354,0.9877464659512043,0.8399099707603455,0.7988943457603455
322,0.021204251049008842,0.9851422992845377,0.834381639957428,0.8065413236618042
323,0.019728236230245482,0.9881184895833334,0.837228536605835,0.8016585111618042
324,0.01867544518124002,0.9890950520833334,0.8384534120559692,0.7988115549087524
325,0.02002252034920578,0.9873046875,0.8371458053588867,0.8015757203102112
326,0.02102328937811156,0.9866071430345377,0.8302270770072937,0.8164724707603455
327,0.02039525163612173,0.9870954242845377,0.8305581212043762,0.816720724105835
328,0.021335779391544445,0.9861653645833334,0.8419458270072937,0.7919756174087524
329,0.020026130296173505,0.9867699034512043,0.8393471837043762,0.7980833053588867
330,0.01937478261970682,0.9884440104166666,0.8331567645072937,0.8132117390632629
331,0.019835535504777606,0.9879092263678709,0.8350271582603455,0.8115896582603455
332,0.019230602586806828,0.9881184895833334,0.8360037207603455,0.8066240549087524
333,0.018644247863752145,0.9895833333333334,0.8374768495559692,0.806955099105835
334,0.02012555074179545,0.9871419270833334,0.837228536605835,0.8066240549087524
335,0.020787989313248545,0.9864443826178709,0.8388506174087524,0.8014101982116699
336,0.02091394135883699,0.9867699034512043,0.8387678861618042,0.8005164265632629
337,0.02066376310297831,0.9871419270833334,0.8387678861618042,0.8086599707603455
338,0.020038979802241858,0.9876302083333334,0.8418630957603455,0.7979177832603455
339,0.01971265067368222,0.98828125,0.8437334299087524,0.7870928049087524
340,0.018824915153572874,0.98828125,0.843170702457428,0.7906680107116699
341,0.01846039271913469,0.9890485492845377,0.8429223895072937,0.7967756986618042
342,0.018550104405827977,0.9881184895833334,0.843087911605835,0.799142599105835
343,0.01931835633877199,0.98876953125,0.8414492607116699,0.8016585111618042
344,0.018830715484606724,0.9875837055345377,0.8422768712043762,0.8041909337043762
345,0.019229803573883448,0.9894205729166666,0.8420286178588867,0.8038598895072937
346,0.02033917001002313,0.9869326638678709,0.8410520553588867,0.8023867607116699
347,0.02032662152487319,0.9873046875,0.841217577457428,0.7984805107116699
348,0.02049642932252027,0.9879557291666666,0.8390161395072937,0.8145193457603455
349,0.019092448993736372,0.9889322916666666,0.840158224105835,0.7980833053588867
350,0.018946163670989336,0.9873046875,0.8394299745559692,0.7978349924087524
351,0.02081337878917111,0.98779296875,0.839181661605835,0.7977522611618042
352,0.019843542730086483,0.9875837055345377,0.8415320515632629,0.7910818457603455
353,0.01871409366867738,0.9892578125,0.8413830995559692,0.7930349707603455
354,0.019187259754592862,0.9864443826178709,0.8419458270072937,0.7941770553588867
355,0.018735045785433613,0.9895368305345377,0.842194139957428,0.7946570515632629
356,0.017923925256278988,0.9900716145833334,0.8409692645072937,0.7999536395072937
357,0.01900812816650917,0.9881184895833334,0.8405554890632629,0.7970239520072937
358,0.01874901509048262,0.9887230284512043,0.8386023640632629,0.8006819486618042
359,0.01894515390934733,0.9877464659512043,0.8404892683029175,0.7959646582603455
360,0.019076687521495234,0.9882347472012043,0.8414658308029175,0.796295702457428
361,0.01926813236786984,0.9866071430345377,0.8399927020072937,0.7999536395072937
362,0.019002015265868977,0.9879092263678709,0.8399099707603455,0.7999536395072937
363,0.019449623844896752,0.9876302083333334,0.8379568457603455,0.8036943674087524
364,0.019115702397660545,0.98876953125,0.8393471837043762,0.7997881174087524
365,0.019063400953503635,0.9867699034512043,0.839181661605835,0.8005164265632629
366,0.018387222326358216,0.98876953125,0.8381223678588867,0.8014101982116699
367,0.018753164147104446,0.9888857888678709,0.8381223678588867,0.8011619448661804
368,0.019924034383924056,0.9866071430345377,0.841217577457428,0.8007646799087524
369,0.01897791714084936,0.9879557291666666,0.8390161395072937,0.8010129928588867
370,0.01878058380195095,0.9890950520833334,0.8400754928588867,0.8005164265632629
371,0.01774943131992283,0.9893740701178709,0.8404065370559692,0.7997881174087524
372,0.019136634244205197,0.9890950520833334,0.8399927020072937,0.7994570732116699
